111.3123	-30.3359	324.9590	18.7372	5138	5138
114.7547	-14.6337	341.8925	19.9985	5467	5467
102.1978	-55.1240	298.7586	13.7135	3241	3241
101.8426	-55.7390	298.1163	13.5424	3185	3185
92.0559	-67.1446	286.1002	9.9640	3895	3895
110.5533	-33.4402	321.6520	18.2707	8960	8960
12.0276	-79.2325	263.7900	2.4831	7989	7989
110.2161	-34.8835	320.1300	18.0078	7742	7742
312.2621	-54.2196	233.9679	-8.1083	4436	4436
97.3423	-62.1020	291.4577	11.6432	7240	7240
97.4149	-62.0373	291.5308	11.6574	7312	7312
107.3147	-44.2627	310.2119	16.2400	1186	1004
101.9938	-55.8470	298.0724	13.4118	5416	5416
103.0285	-54.1502	299.8696	13.8364	6260	6260
95.5387	-64.1865	289.2958	10.9267	7915	7915
85.9060	-70.9728	281.8539	8.5921	6814	6814
103.0030	-54.3021	299.7292	13.7679	6416	6416
75.4587	-74.9080	277.0950	7.0089	7391	7391
102.2260	-55.8344	298.1570	13.3100	5944	5944
102.2549	-55.7921	298.2025	13.3197	5415	5415
114.7494	-15.5962	340.8925	19.7927	5177	5177
306.6554	-41.0892	220.7375	-12.2174	5790	5790
110.6589	-34.3327	320.8087	17.8688	7704	7704
81.6783	-73.0955	279.5190	7.6663	5981	5981
109.3323	-39.1284	315.7343	17.0347	6766	6766
8.4314	-79.3022	263.2961	2.0253	7827	7827
116.3404	-7.7621	349.3821	19.7875	5789	5789
108.7589	-41.4240	313.3578	16.5022	7888	7888
332.8370	-72.9138	253.5443	-1.5669	1477	1248
107.8777	-44.1126	310.5371	15.9436	5662	5662
107.8730	-44.1195	310.5292	15.9436	5600	5600
332.7602	-72.9135	253.5375	-1.5885	1392	1163
83.2236	-72.7197	280.1120	7.7115	5862	5862
96.3319	-64.2403	289.4832	10.6299	6297	6297
83.2377	-72.7282	280.1104	7.7022	5730	5730
115.2022	-14.3208	342.3159	19.6422	4520	4520
104.3604	-52.8795	301.4115	13.8273	5360	5360
110.5590	-35.6382	319.5012	17.4699	7722	7722
102.7112	-55.9906	298.1756	12.9970	5488	5488
104.5629	-52.6427	301.6856	13.8431	5386	5386
108.6446	-42.3099	312.4817	16.2101	8050	8050
115.0352	-15.5535	341.0014	19.5337	5335	5335
111.1051	-34.1462	321.1300	17.5910	4718	4718
104.5796	-52.9892	301.3840	13.6577	4028	4028
111.1029	-34.1759	321.1002	17.5821	7722	7722
112.2751	-29.3487	326.2301	18.2693	5253	5253
115.1793	-15.1667	341.4340	19.4825	5474	5474
115.1726	-15.2186	341.3788	19.4776	5294	5294
86.8456	-71.5655	281.7115	7.9421	6816	6816
307.6063	-44.5346	224.2561	-11.3553	6253	6253
110.6737	-36.2412	318.9499	17.1614	7222	7222
112.9890	-26.6656	329.1246	18.4968	5194	5194
112.5448	-28.9240	326.7327	18.1802	5085	5085
112.4646	-29.3561	326.2780	18.1104	5290	5290
105.5354	-51.6872	302.8450	13.8066	6555	6555
111.1681	-34.8776	320.4329	17.2821	8912	8912
111.3111	-34.3622	320.9814	17.3553	4810	4810
104.9136	-53.2334	301.2728	13.3609	5234	5234
312.9092	-56.7699	236.5404	-7.7264	7686	7686
14.0002	-80.1341	264.5890	1.9354	1499	1266
354.2136	-78.5851	260.8864	0.5758	6793	6793
114.8608	-18.1034	338.3300	19.1149	8356	8356
94.2596	-67.4594	286.4659	9.1321	8415	8415
113.6133	-24.6496	331.3314	18.5424	4576	4576
103.3240	-56.6247	297.8174	12.3681	4058	4058
108.1242	-45.8262	309.0182	15.0358	1012	1022
112.8052	-28.5978	327.1337	18.0650	4989	4989
110.5582	-38.0295	317.1807	16.5780	4692	4692
358.1100	-79.1640	261.8100	0.7924	6883	6883
111.5858	-34.2061	321.2180	17.1977	3213	3213
109.9921	-40.1751	314.9414	16.1537	6492	6492
98.9097	-63.2374	291.0056	10.3744	3765	3765
115.5958	-14.9169	341.7841	19.1433	5350	5350
112.9507	-28.7486	327.0244	17.8969	5082	5082
115.7426	-14.1505	342.6089	19.1657	5585	5585
0.8725	-79.5635	262.4490	0.8984	7682	7682
111.9135	-33.6367	321.8757	17.1400	8488	8488
111.8011	-34.1401	321.3477	17.0537	8484	8484
310.2422	-52.1622	231.9102	-9.3573	1760	1541
103.8397	-56.6483	297.9520	12.1157	4137	4137
111.3669	-36.0137	319.3848	16.7231	4734	4734
43.6971	-80.4331	269.3890	3.2274	574	339
111.9468	-33.7771	321.7476	17.0657	8340	8340
342.5620	-76.9811	258.2370	-0.6845	6865	6865
111.9407	-33.8406	321.7234	17.0353	8388	8388
95.1382	-67.7130	286.5042	8.7137	6465	6465
73.8709	-77.0258	275.7743	5.3034	1589	1440
323.0750	-69.0689	249.1275	-3.8716	6033	6033
322.9486	-69.0091	249.0623	-3.9086	5949	5949
111.4914	-36.1264	319.3130	16.5887	4761	4761
112.2590	-33.0253	322.5800	17.0766	7206	7206
95.7584	-67.3319	286.9518	8.7890	8295	8295
109.0034	-45.1761	309.9007	14.7621	10580	10580
17.2508	-80.7691	265.3810	1.6765	7762	7762
108.0548	-47.9820	307.0010	14.1201	1885	1607
113.1548	-29.1138	326.7178	17.6142	4968	4968
112.2094	-33.4569	322.1405	16.9696	8823	8823
113.2522	-28.7549	327.1035	17.6435	4950	4950
112.0599	-34.1430	321.4223	16.8517	7785	7785
111.5676	-36.4162	319.0540	16.4270	10398	10398
64.0042	-78.9474	273.1547	4.2743	7817	7817
87.4709	-72.8484	281.0296	6.8353	6837	6837
112.6132	-32.0084	323.6872	17.1334	6966	6966
88.7712	-72.2487	281.7217	7.0344	5995	5995
88.9587	-72.1819	281.8096	7.0463	6028	6028
353.8539	-79.1944	261.3303	0.1528	7875	7875
112.4163	-33.1426	322.5108	16.9130	8219	8219
105.3396	-55.1072	299.7461	12.1961	6151	6151
330.3257	-73.5330	253.9488	-2.4301	1425	1237
112.4610	-33.5637	322.1097	16.7361	8214	8214
11.5411	-80.7968	264.6270	1.1585	7757	7757
97.5018	-66.4799	288.0568	8.8196	8120	8120
112.0564	-35.6442	319.9526	16.3322	4678	4678
321.3000	-68.4018	248.3873	-4.4321	7936	7936
107.9869	-49.6825	305.4186	13.3911	6478	6478
101.8349	-61.6650	293.1070	10.2117	5517	5517
111.1358	-39.6505	315.7970	15.5476	7789	7789
113.1495	-31.0652	324.7755	17.0060	5033	5033
358.1829	-79.9833	262.4354	0.2629	7433	7433
105.4347	-56.0454	298.9476	11.6737	8592	8592
111.2205	-39.9675	315.5182	15.3672	6108	6108
111.2803	-39.8984	315.6025	15.3509	6140	6140
113.7514	-28.8230	327.1750	17.2060	4935	4935
98.2397	-66.5308	288.2047	8.5592	5576	5576
114.8573	-23.0220	333.3063	17.8906	4801	4801
113.2918	-31.2355	324.6472	16.8364	4961	4961
109.1199	-47.4286	307.8383	13.7209	2173	2098
112.8894	-33.7503	322.0512	16.3375	7508	7508
110.1942	-44.4447	310.9518	14.3003	5152	5152
98.9925	-66.1884	288.6656	8.5352	5447	5447
95.2123	-69.5843	285.1166	7.4427	6613	6613
116.5376	-13.7072	343.2342	18.5010	5383	5383
113.3233	-31.9724	323.9272	16.5755	7322	7322
116.4626	-14.2468	342.6614	18.4629	5420	5420
113.5161	-31.3023	324.6446	16.6334	4910	4910
116.4968	-14.2448	342.6706	18.4309	5427	5427
7.1152	-81.0580	264.2353	0.5248	7636	7636
108.9866	-48.8918	306.4450	13.1620	1803	1610
307.5871	-46.7662	226.5002	-11.2963	4008	4008
116.5218	-14.1709	342.7521	18.4222	1972	1927
55.8978	-80.6700	271.3793	2.9078	492	325
319.9013	-68.0662	248.0035	-4.9172	6440	6440
113.1074	-33.6152	322.2467	16.2113	7311	7311
116.5573	-14.2685	342.6587	18.3686	5301	5301
116.5804	-14.1677	342.7676	18.3673	4970	4970
113.1616	-33.6547	322.2234	16.1557	7402	7402
72.2714	-78.7218	274.7680	3.9279	8020	8020
102.8434	-62.1603	292.9632	9.5403	4061	4061
97.4726	-68.1932	286.7151	7.7366	5779	5779
113.1817	-33.7249	322.1997	16.1032	6985	6985
97.5164	-68.3346	286.6158	7.6338	5439	5439
116.6159	-14.1636	342.7792	18.3344	5546	5546
110.8985	-43.4256	312.1252	14.2467	5542	5542
311.1017	-56.2129	235.9948	-8.7335	4455	4455
97.5087	-68.3867	286.5735	7.6028	5779	5779
51.1936	-81.2355	270.5830	2.4252	7783	7783
112.8300	-35.8237	320.0045	15.6810	7516	7516
118.4839	-1.9496	355.8011	18.5293	4679	4679
16.2345	-81.7300	265.7343	0.7697	7403	7403
97.9887	-68.2019	286.8313	7.5831	5396	5396
51.5620	-81.2535	270.6375	2.4033	7666	7666
332.6740	-75.7376	256.2411	-2.4105	98	120
98.8196	-67.5074	287.5755	7.7736	7875	7875
97.6398	-68.6156	286.4266	7.4198	6857	6857
96.9956	-69.2058	285.8202	7.2190	6385	6385
51.6059	-81.3094	270.6400	2.3471	7593	7593
110.8255	-44.6986	310.9007	13.7862	5605	5605
113.2814	-34.7580	321.1756	15.6955	7651	7651
113.7245	-32.5654	323.4552	16.0640	6882	6882
353.3745	-80.2850	262.1536	-0.5677	7386	7386
127.3180	-15.9314	342.8990	7.8516	5522	5522
110.5966	-45.9285	309.6770	13.4342	4357	4357
111.5877	-42.3130	313.3853	14.2161	6564	6564
110.0460	-47.9064	307.7074	12.9458	5613	5613
108.9140	-51.5793	303.9573	12.0085	5369	5369
113.7598	-33.2700	322.7712	15.8096	7498	7498
99.5359	-67.5844	287.6842	7.5106	7977	7977
114.0300	-31.8920	324.2050	16.0322	6424	6424
99.5382	-67.5901	287.6802	7.5064	8026	8026
116.9285	-14.5445	342.4515	17.9603	4576	4576
95.0061	-71.5154	283.6293	6.1966	5231	5231
339.6624	-78.2677	259.1503	-1.7831	7973	7973
107.8851	-54.7787	300.7691	11.0819	4086	4086
109.8051	-49.6383	305.9948	12.3559	1270	946
113.9924	-32.6503	323.4464	15.8231	7067	7067
100.7385	-66.6394	288.7295	7.7062	4041	4041
113.6711	-34.4008	321.6359	15.5111	9321	9321
113.6896	-34.3614	321.6797	15.5096	4627	4627
112.5691	-39.6534	316.2178	14.5216	5539	5539
114.1092	-32.3409	323.7838	15.8275	9862	9862
50.7935	-81.7784	270.4895	1.8870	7697	7697
116.1536	-20.2577	336.4315	17.4173	5260	5260
90.7601	-74.1721	280.8449	5.2264	6521	6521
99.9121	-67.6964	287.6824	7.3289	8069	8069
101.4379	-66.0388	289.3863	7.8325	6162	6162
75.9815	-78.9044	275.2972	3.4338	3240	3240
114.2197	-32.0838	324.0680	15.8194	6464	6464
107.9867	-55.1550	300.4591	10.8530	5770	5770
104.1828	-62.6054	292.9314	8.7770	5482	5482
111.6403	-44.0357	311.7645	13.5139	5591	5591
96.9017	-70.6844	284.6647	6.2859	6766	6766
102.7031	-64.7511	290.7565	8.1396	6540	6540
113.5171	-35.9910	320.0377	15.1007	7621	7621
99.7402	-68.1549	287.2757	7.1016	7326	7326
101.7212	-66.0951	289.4075	7.7063	6070	6070
114.2959	-32.0985	324.0745	15.7535	5006	5006
113.2484	-37.5690	318.4268	14.7639	6209	6209
109.8728	-50.5664	305.1582	11.9152	1299	1108
80.7634	-78.0287	276.5690	3.6946	7708	7708
97.4952	-70.4737	284.9547	6.2710	7018	7018
105.2198	-61.3791	294.2446	9.0167	5471	5471
113.3111	-37.6843	318.3327	14.6774	6008	6008
114.2616	-32.8382	323.3357	15.5488	7035	7035
310.9212	-57.5222	237.3221	-8.7897	8851	8851
347.6921	-80.1492	261.5053	-1.2956	7572	7572
334.4053	-77.3053	257.8594	-2.4875	6880	6880
110.5637	-48.8806	306.9122	12.2304	4266	4266
112.2583	-42.7896	313.1253	13.5777	5572	5572
114.4510	-32.2532	323.9642	15.5805	5974	5974
306.2435	-43.7624	223.4851	-12.3957	6190	6190
114.4701	-32.2470	323.9756	15.5671	7339	7339
112.0802	-43.6606	312.2462	13.3663	5373	5373
114.4719	-32.2652	323.9581	15.5600	6802	6802
117.3310	-13.7810	343.3195	17.7312	5469	5469
304.1199	-33.9427	213.5092	-14.4760	4894	4894
117.5094	-12.5255	344.6483	17.8038	5478	5478
114.4877	-32.2903	323.9377	15.5394	7208	7208
100.9102	-67.7583	287.8610	6.9889	6479	6479
88.4360	-75.9478	279.2045	4.3107	7812	7812
110.0260	-51.4596	304.3792	11.4407	5495	5495
78.5033	-78.9484	275.6967	3.1555	2097	1675
96.7685	-71.5573	283.9698	5.7509	8259	8259
98.9731	-69.7996	285.7996	6.3071	6822	6822
96.7590	-71.5733	283.9556	5.7428	8178	8178
311.3892	-58.9508	238.7578	-8.4950	1652	1433
117.3183	-14.5004	342.5771	17.5998	5307	5307
103.4778	-64.9123	290.8074	7.7763	6274	6274
113.3767	-38.7922	317.2786	14.2436	4623	4623
103.5856	-64.8698	290.8687	7.7617	6179	6179
60.9339	-81.5585	271.9741	1.8882	7591	7591
112.4809	-42.8155	313.1638	13.4166	5504	5504
96.3818	-72.1404	283.4476	5.4604	7063	7063
108.7785	-55.5403	300.3263	10.2750	5917	5917
103.1892	-65.7208	290.0620	7.4266	6194	6194
117.3332	-15.2838	341.7759	17.4264	5385	5385
114.7656	-32.4316	323.8738	15.2725	7540	7540
314.7957	-65.1233	244.9612	-6.8140	6481	6481
343.7503	-80.0011	261.0468	-1.8183	7581	7581
113.6703	-38.5289	317.6154	14.1202	5993	5993
112.9133	-42.2776	313.7989	13.3209	7958	7958
305.2159	-39.8975	219.5676	-13.3649	1664	1665
109.9094	-52.9089	303.0188	10.8715	5492	5492
113.3708	-40.2869	315.8354	13.7208	6081	6081
101.7475	-67.9032	287.9297	6.6481	3803	3803
110.5778	-51.2380	304.7345	11.2249	1273	1087
112.7899	-42.8509	313.2555	13.1838	5459	5459
312.6393	-62.0093	241.8296	-7.7977	8866	8866
104.6401	-64.4106	291.5055	7.6329	6157	6157
109.6235	-54.3648	301.6147	10.3773	5831	5831
118.9714	-3.3410	354.4163	17.8641	-150	50
106.7356	-61.0663	294.8950	8.5506	5130	5130
106.7532	-61.0613	294.9036	8.5458	5581	5581
117.5302	-15.1126	341.9922	17.2752	5329	5329
60.1919	-82.0567	271.7580	1.4270	7810	7810
103.6788	-66.1490	289.8151	7.0226	6330	6330
113.6914	-39.7267	316.4642	13.6885	7508	6151
113.1929	-42.2579	313.8955	13.1355	7840	7840
113.6148	-40.4534	315.7431	13.4879	5719	5719
308.4991	-52.9414	232.7471	-10.3822	1652	1485
113.5267	-40.7761	315.4085	13.4361	6080	6080
113.7911	-39.7640	316.4558	13.6036	5646	5965
114.6852	-35.1742	321.1586	14.4723	9386	9386
113.7898	-39.9758	316.2513	13.5306	5853	5985
115.2563	-31.9466	324.4836	15.0250	4850	4850
316.1700	-67.7154	247.5778	-6.3011	3538	3538
115.2718	-31.9167	324.5172	15.0216	4884	4884
113.9614	-39.2547	316.9942	13.6570	5871	5987
115.1154	-32.7663	323.6378	14.8892	9411	9411
316.1133	-67.7101	247.5720	-6.3225	3317	3317
113.8615	-39.9059	316.3384	13.5035	6459	6046
316.0795	-67.6879	247.5494	-6.3348	3759	3759
115.1719	-32.7901	323.6294	14.8366	9442	9442
113.9138	-39.7892	316.4652	13.5064	5755	5976
113.9458	-39.7565	316.5056	13.4947	6751	6075
316.0509	-67.7334	247.5949	-6.3466	3297	3297
78.8092	-79.8904	275.2574	2.3200	7288	7288
304.3448	-35.9305	215.5209	-14.2399	4004	4004
99.9353	-71.0311	285.0235	5.2950	6335	6335
114.0009	-39.9579	316.3264	13.3852	5332	5933
114.0695	-39.9425	316.3600	13.3412	5842	5984
114.3202	-38.6433	317.6836	13.6036	4639	4639
117.9902	-13.4561	343.7845	17.1660	5336	5336
104.6048	-66.1711	290.0025	6.6972	4436	4436
115.4831	-32.2021	324.2913	14.7649	6611	6611
111.2929	-51.7165	304.4844	10.6191	5506	5506
92.9991	-75.7391	280.1635	3.6998	6765	6765
106.6139	-63.2507	292.9619	7.4966	4953	4953
115.4077	-32.9444	323.5400	14.6009	7188	7188
312.4014	-62.9441	242.7756	-7.8853	1349	1048
115.4620	-32.7059	323.7892	14.6298	4899	4899
101.4688	-70.1466	286.0414	5.4166	5762	5762
315.6350	-67.8170	247.6763	-6.5053	3136	3136
115.5628	-32.5208	323.9980	14.6048	9351	9351
110.3696	-55.3676	300.8958	9.5475	7670	7670
318.5377	-70.9824	250.8920	-5.5936	6104	6104
93.7220	-75.7519	280.2787	3.5634	6572	6572
115.2715	-35.0181	321.4686	14.0670	4048	4048
115.6595	-32.6359	323.9100	14.4925	8572	8572
115.8891	-31.9331	324.6627	14.5166	6585	6585
112.9835	-47.6532	308.7216	11.2494	5536	5536
115.3635	-35.5436	320.9790	13.8303	9506	9506
106.4045	-65.0472	291.3585	6.6577	6255	6255
115.6037	-34.1462	322.4105	14.0779	7374	7374
349.0955	-81.9471	263.1523	-2.0504	3371	3371
114.9590	-38.1400	318.3433	13.2998	5841	5841
113.2994	-46.5882	309.8094	11.4567	5449	5449
115.2145	-36.7984	319.7153	13.5448	7539	7539
113.4824	-45.8761	310.5314	11.6067	982	930
95.3052	-75.6088	280.6515	3.3753	7331	7331
113.0413	-48.1126	308.3046	11.0367	5525	5525
117.1124	-24.3807	332.4901	15.5457	6089	6089
106.2846	-65.8519	290.6384	6.2860	4464	4464
313.4225	-65.8908	245.7379	-7.3788	7227	7227
99.6355	-73.1331	283.3000	4.0799	5269	5269
96.1780	-75.4156	280.9416	3.3418	7381	7381
115.9357	-33.2202	323.4066	14.0958	4941	4941
109.9098	-58.8702	297.6117	8.2051	5493	5493
116.5133	-29.2813	327.4475	14.7626	5016	5016
104.9816	-67.9586	288.5675	5.6103	8257	8257
113.3394	-47.5512	308.9111	11.0667	5415	5415
105.6040	-67.1174	289.4104	5.8569	6138	6138
114.6240	-41.3399	315.1637	12.4636	5506	5506
95.7754	-76.0311	280.4150	3.0066	7371	7371
111.2505	-55.6060	300.8978	8.9944	8804	8804
117.8758	-18.9490	338.1509	16.1386	5292	5292
116.3464	-31.1894	325.5145	14.3607	6967	6967
111.2674	-55.7852	300.7380	8.9090	8771	8771
116.2032	-32.4929	324.1916	14.0976	5023	5023
113.0858	-49.4872	307.0261	10.4775	5264	5264
118.4933	-14.1562	343.1652	16.5516	5597	5597
114.6957	-42.2184	314.3390	12.1098	4554	4554
118.2238	-16.7125	340.5000	16.2937	5263	5263
115.4851	-37.6852	318.9238	13.0555	4683	4683
103.8266	-70.1943	286.4615	4.7334	6335	6335
107.9611	-64.4083	292.2504	6.4039	5427	5427
308.0816	-54.6687	234.5158	-10.5201	5532	5532
102.6719	-71.5207	285.1490	4.2972	5307	5307
116.2811	-33.3312	323.3864	13.7871	4904	4904
115.8046	-36.7959	319.8723	13.0977	10397	10397
113.3989	-49.5965	307.0035	10.2479	5411	5411
113.5940	-48.7581	307.8406	10.4508	5404	5404
115.2092	-40.6859	315.9471	12.2708	5610	5610
106.9847	-66.5882	290.1478	5.6665	4066	4066
107.7773	-65.7394	291.0473	5.8150	4120	4120
340.5026	-81.5668	262.2388	-2.9593	1815	2064
116.8291	-30.8767	325.9453	14.0533	6457	6457
118.7980	-13.5574	343.8371	16.3757	5912	5912
108.4779	-64.6819	292.1190	6.0766	4433	4433
118.9074	-12.6496	344.8253	16.4181	5362	5362
309.5749	-59.8329	239.6937	-9.3762	7247	7247
108.8727	-63.9883	292.8134	6.2600	3779	3779
113.4475	-50.8379	305.8530	9.7396	2258	1967
105.2896	-69.7014	287.1505	4.5819	7643	7643
321.2413	-75.2695	255.2435	-5.1291	7952	7952
110.3675	-60.9449	295.8499	7.0613	5461	5461
115.8980	-38.3719	318.3638	12.5271	7446	7446
115.2218	-42.4361	314.2668	11.6697	5738	5738
105.3020	-69.8262	287.0471	4.5115	7785	7785
314.5417	-69.2353	249.1030	-6.9104	3437	3437
107.3749	-67.0319	289.8410	5.3098	6202	6202
109.2950	-63.7495	293.1136	6.2094	4173	4173
116.9181	-31.5992	325.2919	13.7611	9554	9554
109.6297	-63.4613	293.4398	6.2129	3987	3987
111.4946	-58.8568	297.9901	7.4764	1475	1293
109.3632	-64.0605	292.8518	6.0366	4148	4148
111.2141	-59.8280	297.0456	7.1830	4486	4486
100.5458	-74.9426	282.0168	2.7775	4888	4888
119.0180	-13.6026	343.8328	16.1571	5457	5457
117.0702	-31.8053	325.0879	13.5934	6466	6466
111.6991	-58.9781	297.9256	7.3289	4082	4082
116.6633	-35.2155	321.6350	12.9229	9781	9781
312.8992	-67.6051	247.4713	-7.5445	2931	2580
112.2548	-57.3895	299.5022	7.7369	1452	1318
111.5088	-59.7130	297.2150	7.0995	4418	4418
117.4455	-29.3559	327.6035	13.9604	4903	4903
101.1319	-74.9091	282.1352	2.6758	7766	7766
102.7769	-73.5573	283.4947	3.1040	6128	6128
111.6872	-59.4187	297.5219	7.1450	4571	4571
102.7758	-73.6145	283.4476	3.0714	6419	6419
308.1526	-56.9504	236.8270	-10.3171	4443	4443
117.1754	-31.9066	325.0139	13.4790	6457	6457
111.9262	-58.9571	297.9951	7.2320	4603	4603
116.9949	-33.6702	323.2332	13.1185	2334	2129
111.7456	-59.5402	297.4242	7.0660	5408	5408
106.1289	-70.4549	286.6613	3.9403	6177	6177
117.3139	-31.6240	325.3269	13.4456	6266	6266
111.8771	-59.5823	297.4146	6.9878	4353	4353
111.9318	-59.5231	297.4804	6.9880	4195	4195
111.9500	-59.5323	297.4760	6.9757	4328	4328
111.9796	-59.5296	297.4850	6.9633	4649	4649
114.4544	-50.9113	306.0296	9.1242	5185	5185
98.9258	-76.9217	280.2138	1.8688	6189	6189
339.1285	-82.2706	262.8115	-3.4127	1393	1237
105.9208	-71.2260	285.9680	3.5931	6107	6107
311.0311	-65.2651	245.1427	-8.3893	3281	3281
116.2229	-41.1128	315.7941	11.4066	5749	5749
110.2779	-64.6221	292.5368	5.4250	5469	5469
117.5520	-31.2528	325.7515	13.3537	6474	6474
27.2871	-85.2070	268.3551	-1.8165	7186	7186
104.4606	-73.2064	284.0562	2.9025	6350	6350
104.5237	-73.2182	284.0563	2.8807	3570	3570
326.4181	-79.2578	259.3594	-4.5321	7455	7455
105.6524	-72.1063	285.2082	3.2025	5158	5158
112.1468	-60.3321	296.7897	6.5458	5460	5460
338.3145	-82.3754	262.8681	-3.5528	1562	1196
113.4195	-56.6227	300.4700	7.4725	7044	7044
106.8407	-70.9974	286.3189	3.4580	5462	5462
324.8550	-78.8224	258.8800	-4.7550	7263	7263
115.1457	-49.1896	307.8171	9.3449	10063	10063
103.2449	-74.7779	282.5638	2.3029	6186	6186
107.3106	-70.6569	286.6912	3.4992	5421	5421
12.6806	-85.1471	267.2380	-2.3239	7301	7301
307.9471	-57.9199	237.8474	-10.3281	8482	8482
5.7921	-84.9362	266.6387	-2.5233	7302	7302
106.8157	-71.4337	285.9399	3.2404	6003	6003
108.2955	-69.5042	287.8596	3.7844	7709	7709
114.6696	-52.3341	304.7455	8.4671	5397	5397
111.8089	-62.8398	294.4774	5.6132	5918	5918
105.9563	-73.1028	284.3774	2.5932	5116	5116
108.0567	-70.1267	287.2766	3.5485	6181	6181
106.0004	-72.6846	284.7398	2.8029	3648	3648
325.4130	-79.3761	259.4454	-4.7355	7268	7268
117.6386	-33.6719	323.3896	12.6050	4819	4819
114.4272	-54.0637	303.0725	7.9469	4482	4482
117.8458	-31.8829	325.2006	12.9391	6600	6600
114.4605	-54.0733	303.0711	7.9251	4480	4480
113.9338	-56.3141	300.8693	7.3342	2195	2037
90.0121	-81.3294	275.8615	0.0801	7122	7122
114.4829	-54.1435	303.0106	7.8863	4387	4387
106.2858	-72.7333	284.7430	2.7051	3610	3610
110.0186	-67.5297	289.9000	4.1755	4236	4236
37.1503	-85.6093	269.2213	-1.9985	7114	7114
303.8392	-35.7529	215.3571	-14.6575	8238	8238
306.3881	-52.6069	232.4998	-11.6798	2640	2333
306.4124	-52.7444	232.6384	-11.6533	2589	2193
108.3085	-70.6429	286.8689	3.2198	5058	5058
118.1442	-31.0146	326.1290	12.9312	6511	6511
317.1775	-75.2092	255.1215	-6.1589	7780	7780
110.3749	-67.5132	289.9778	4.0624	7755	7755
